Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,League,Season,Result,TotalGoals,GoalDiff,Over2.5,BTTS,Home_xG,Away_xG,HomeForm_5,HomeGF_5,HomeGA_5,HomexG_5,HomexGA_5,HomeShots_5,HomeShotsAgainst_5,HomeSOT_5,HomeSOTAgainst_5,HomeCorners_5,HomeCornersAgainst_5,HomeFouls_5,HomeFoulsAgainst_5,HomeYellows_5,HomeReds_5,Homecum_Form,Homecum_GF,Homecum_GA,Homecum_xG,Homecum_xGA,Homecum_Shots,Homecum_ShotsAgainst,Homecum_SOT,Homecum_SOTAgainst,Homecum_Corners,Homecum_CornersAgainst,Homecum_Fouls,Homecum_FoulsAgainst,Homecum_Yellows,Homecum_Reds,Homeseason_progress,Homeform_vs_season,AwayForm_5,AwayGF_5,AwayGA_5,AwayxG_5,AwayxGA_5,AwayShots_5,AwayShotsAgainst_5,AwaySOT_5,AwaySOTAgainst_5,AwayCorners_5,AwayCornersAgainst_5,AwayFouls_5,AwayFoulsAgainst_5,AwayYellows_5,AwayReds_5,Awaycum_Form,Awaycum_GF,Awaycum_GA,Awaycum_xG,Awaycum_xGA,Awaycum_Shots,Awaycum_ShotsAgainst,Awaycum_SOT,Awaycum_SOTAgainst,Awaycum_Corners,Awaycum_CornersAgainst,Awaycum_Fouls,Awaycum_FoulsAgainst,Awaycum_Yellows,Awaycum_Reds,Awayseason_progress,Awayform_vs_season,HomexG_5_missing,HomexGA_5_missing,Homecum_xG_missing,Homecum_xGA_missing,AwayxG_5_missing,AwayxGA_5_missing,Awaycum_xG_missing,Awaycum_xGA_missing,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet
D1,2022-08-07,14:30,Stuttgart,RB Leipzig,1,1,D,1.0,1.0,D,11.0,27.0,2.0,9.0,14.0,9.0,1.0,9.0,2.0,1.0,0.0,0.0,Bundesliga,2223,D,2,0,0,1,,,1.325,1.4,1.6,1.431845,1.4877150000000006,12.6,13.0,4.6,4.8,4.6,4.9,11.2,11.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.6,1.6,1.4391645,1.41902,12.8,12.8,4.6,4.6,4.8,4.8,11.2,11.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
D1,2022-08-07,16:30,FC Koln,Schalke 04,3,1,H,0.0,0.0,D,30.0,6.0,10.0,2.0,8.0,10.0,9.0,1.0,0.0,1.0,0.0,1.0,Bundesliga,2223,H,4,2,1,1,,,1.325,1.4,1.6,1.431845,1.4877150000000006,12.6,13.0,4.6,4.8,4.6,4.9,11.2,11.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.6,1.6,1.4391645,1.41902,12.8,12.8,4.6,4.6,4.8,4.8,11.2,11.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
F1,2022-08-07,12:00,Toulouse,Nice,1,1,D,1.0,0.0,H,6.0,11.0,4.0,4.0,10.0,8.0,6.0,3.0,1.0,2.0,0.0,0.0,Ligue_1,2223,D,2,0,0,1,1.85439,0.69938,1.4,1.4,1.4,1.4679912,1.4350567500000002,12.2,12.4,4.4,4.6,4.5,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.476141,1.4385574,12.4,12.2,4.6,4.5,4.6,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
F1,2022-08-07,14:00,Angers,Nantes,0,0,D,0.0,0.0,D,16.0,14.0,6.0,4.0,15.0,13.0,3.0,6.0,3.0,3.0,0.0,0.0,Ligue_1,2223,D,0,0,0,0,1.91609,1.14718,1.4,1.4,1.4,1.4679912,1.4350567500000002,12.2,12.4,4.4,4.6,4.5,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.476141,1.4385574,12.4,12.2,4.6,4.5,4.6,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
F1,2022-08-07,14:00,Lens,Brest,3,2,H,1.0,0.0,H,17.0,6.0,7.0,4.0,16.0,14.0,6.0,3.0,2.0,4.0,0.0,0.0,Ligue_1,2223,H,5,1,1,1,3.31681,1.04228,1.4,1.4,1.4,1.4679912,1.4350567500000002,12.2,12.4,4.4,4.6,4.5,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.476141,1.4385574,12.4,12.2,4.6,4.5,4.6,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
F1,2022-08-07,14:00,Lille,Auxerre,4,1,H,3.0,0.0,H,16.0,10.0,7.0,2.0,10.0,9.0,7.0,2.0,2.0,1.0,0.0,0.0,Ligue_1,2223,H,5,3,1,1,1.29993,0.769926,1.4,1.4,1.4,1.4679912,1.4350567500000002,12.2,12.4,4.4,4.6,4.5,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.476141,1.4385574,12.4,12.2,4.6,4.5,4.6,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
F1,2022-08-07,14:00,Montpellier,Troyes,3,2,H,2.0,2.0,D,17.0,15.0,6.0,10.0,13.0,10.0,3.0,6.0,1.0,0.0,0.0,0.0,Ligue_1,2223,H,5,1,1,1,1.57764,1.84274,1.4,1.4,1.4,1.4679912,1.4350567500000002,12.2,12.4,4.4,4.6,4.5,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.476141,1.4385574,12.4,12.2,4.6,4.5,4.6,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
F1,2022-08-07,16:05,Rennes,Lorient,0,1,A,0.0,0.0,D,21.0,8.0,6.0,2.0,11.0,5.0,7.0,2.0,3.0,1.0,0.0,0.0,Ligue_1,2223,A,1,-1,0,0,1.40484,0.70567,1.4,1.4,1.4,1.4679912,1.4350567500000002,12.2,12.4,4.4,4.6,4.5,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.476141,1.4385574,12.4,12.2,4.6,4.5,4.6,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,0,0,0,1
F1,2022-08-07,19:45,Marseille,Reims,4,1,H,2.0,0.0,H,16.0,16.0,6.0,6.0,14.0,10.0,6.0,7.0,2.0,0.0,0.0,0.0,Ligue_1,2223,H,5,3,1,1,2.77019,0.676094,1.4,1.4,1.4,1.4679912,1.4350567500000002,12.2,12.4,4.4,4.6,4.5,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.476141,1.4385574,12.4,12.2,4.6,4.5,4.6,4.6,12.4,12.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
SP1,2022-08-12,20:00,Osasuna,Sevilla,2,1,H,1.0,1.0,D,12.0,10.0,5.0,3.0,16.0,9.0,5.0,2.0,5.0,3.0,0.0,0.0,La_Liga,2223,H,3,1,1,1,1.35571,0.965574,1.4,1.2,1.2,1.2950758,1.3959476,11.8,12.0,3.8,4.2,4.6,4.6,12.6,12.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,1.2,1.33545425,1.3464414,12.0,11.8,4.0,4.0,4.6,4.6,12.6,12.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
D1,2022-08-12,19:30,Freiburg,Dortmund,1,3,A,1.0,0.0,H,16.0,16.0,7.0,7.0,16.0,10.0,9.0,2.0,1.0,3.0,0.0,0.0,Bundesliga,2223,A,4,-2,1,1,,,3.0,4.0,0.0,1.54255,0.585905,19.0,10.0,7.0,2.0,8.0,5.0,13.0,13.0,0.0,0.0,3.0,4.0,0.0,1.54255,0.585905,19.0,10.0,7.0,2.0,8.0,5.0,13.0,13.0,0.0,0.0,0.02631578947368421,0.0,3.0,1.0,0.0,1.4391645,1.41902,13.0,8.0,4.0,3.0,3.0,3.0,14.0,13.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,8.0,4.0,3.0,3.0,3.0,14.0,13.0,2.0,0.0,0.02631578947368421,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,0
F1,2022-08-12,20:00,Nantes,Lille,1,1,D,1.0,0.0,H,10.0,16.0,1.0,5.0,14.0,10.0,5.0,11.0,1.0,4.0,0.0,0.0,Ligue_1,2223,D,2,0,0,1,2.07994,2.53444,1.0,0.0,0.0,1.14718,1.91609,14.0,16.0,4.0,6.0,6.0,3.0,13.0,15.0,3.0,0.0,1.0,0.0,0.0,1.14718,1.91609,14.0,16.0,4.0,6.0,6.0,3.0,13.0,15.0,3.0,0.0,0.02631578947368421,0.0,3.0,4.0,1.0,1.29993,0.769926,16.0,10.0,7.0,2.0,7.0,2.0,10.0,9.0,2.0,0.0,3.0,4.0,1.0,1.29993,0.769926,16.0,10.0,7.0,2.0,7.0,2.0,10.0,9.0,2.0,0.0,0.02631578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
E0,2022-08-13,12:30,Aston Villa,Everton,2,1,H,1.0,0.0,H,12.0,15.0,4.0,4.0,9.0,7.0,5.0,8.0,4.0,1.0,0.0,0.0,Premier_League,2223,H,3,1,1,1,2.66696,1.37507,0.0,0.0,2.0,0.488895,0.588341,15.0,7.0,2.0,3.0,5.0,5.0,16.0,18.0,3.0,0.0,0.0,0.0,2.0,0.488895,0.588341,15.0,7.0,2.0,3.0,5.0,5.0,16.0,18.0,3.0,0.0,0.02631578947368421,0.0,0.0,0.0,1.0,0.541983,1.92315,8.0,15.0,4.0,6.0,4.0,16.0,14.0,11.0,3.0,0.0,0.0,0.0,1.0,0.541983,1.92315,8.0,15.0,4.0,6.0,4.0,16.0,14.0,11.0,3.0,0.0,0.02631578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.6582278481012658,0.13924050632911392,0.6270691333982474,0,1,0,0,0
E0,2022-08-13,15:00,Arsenal,Leicester City,4,2,H,2.0,0.0,H,19.0,6.0,7.0,2.0,15.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0,Premier_League,2223,H,6,2,1,1,3.0107,0.690679,3.0,2.0,0.0,1.43601,1.20637,10.0,10.0,2.0,2.0,5.0,3.0,11.0,16.0,2.0,0.0,3.0,2.0,0.0,1.43601,1.20637,10.0,10.0,2.0,2.0,5.0,3.0,11.0,16.0,2.0,0.0,0.02631578947368421,0.0,1.0,2.0,2.0,0.455695,0.931067,14.0,8.0,5.0,3.0,5.0,6.0,6.0,5.0,0.0,0.0,1.0,2.0,2.0,0.455695,0.931067,14.0,8.0,5.0,3.0,5.0,6.0,6.0,5.0,0.0,0.0,0.02631578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.081632653061225,0.14285714285714285,0.6938775510204083,0,1,1,0,0
E0,2022-08-13,15:00,Brighton and Hove Albion,Newcastle United,0,0,D,0.0,0.0,D,13.0,4.0,7.0,1.0,8.0,6.0,7.0,3.0,2.0,3.0,0.0,0.0,Premier_League,2223,D,0,0,0,0,1.60835,0.183952,3.0,2.0,1.0,1.7289,1.42103,15.0,17.0,4.0,5.0,2.0,6.0,12.0,7.0,1.0,0.0,3.0,2.0,1.0,1.7289,1.42103,15.0,17.0,4.0,5.0,2.0,6.0,12.0,7.0,1.0,0.0,0.02631578947368421,0.0,3.0,2.0,0.0,1.8591,0.235825,23.0,5.0,10.0,0.0,11.0,1.0,9.0,14.0,0.0,0.0,3.0,2.0,0.0,1.8591,0.235825,23.0,5.0,10.0,0.0,11.0,1.0,9.0,14.0,0.0,0.0,0.02631578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.5,0.16666666666666666,0.46153846153846156,1,0,0,1,1
E0,2022-08-13,15:00,Manchester City,Bournemouth,4,0,H,3.0,0.0,H,19.0,3.0,7.0,1.0,9.0,9.0,11.0,1.0,0.0,3.0,0.0,0.0,Premier_League,2223,H,4,4,1,0,1.69064,0.123946,3.0,2.0,0.0,2.58739,0.246188,14.0,6.0,2.0,1.0,4.0,1.0,4.0,8.0,1.0,0.0,3.0,2.0,0.0,2.58739,0.246188,14.0,6.0,2.0,1.0,4.0,1.0,4.0,8.0,1.0,0.0,0.02631578947368421,0.0,3.0,2.0,0.0,0.588341,0.488895,7.0,15.0,3.0,2.0,5.0,5.0,18.0,16.0,3.0,0.0,3.0,2.0,0.0,0.588341,0.488895,7.0,15.0,3.0,2.0,5.0,5.0,18.0,16.0,3.0,0.0,0.02631578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.395348837209302,0.13953488372093023,0.740608228980322,0,1,1,1,0
E0,2022-08-13,15:00,Southampton,Leeds United,2,2,D,0.0,0.0,D,14.0,13.0,4.0,5.0,10.0,12.0,2.0,5.0,1.0,3.0,0.0,0.0,Premier_League,2223,D,4,0,1,1,1.40906,1.99694,0.0,1.0,4.0,0.386546,1.6172,10.0,18.0,2.0,8.0,2.0,10.0,6.0,11.0,0.0,0.0,0.0,1.0,4.0,0.386546,1.6172,10.0,18.0,2.0,8.0,2.0,10.0,6.0,11.0,0.0,0.0,0.02631578947368421,0.0,3.0,2.0,1.0,0.88917,1.10119,12.0,15.0,4.0,6.0,6.0,4.0,13.0,9.0,2.0,0.0,3.0,2.0,1.0,0.88917,1.10119,12.0,15.0,4.0,6.0,6.0,4.0,13.0,9.0,2.0,0.0,0.02631578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.8823529411764706,0.11764705882352941,0.6515837104072398,1,1,1,0,0
E0,2022-08-13,15:00,Wolverhampton Wanderers,Fulham,0,0,D,0.0,0.0,D,7.0,9.0,1.0,3.0,7.0,14.0,5.0,3.0,3.0,3.0,0.0,0.0,Premier_League,2223,D,0,0,0,0,0.975375,1.08813,0.0,1.0,2.0,1.10119,0.88917,15.0,12.0,6.0,4.0,4.0,6.0,9.0,13.0,0.0,0.0,0.0,1.0,2.0,1.10119,0.88917,15.0,12.0,6.0,4.0,4.0,6.0,9.0,13.0,0.0,0.0,0.02631578947368421,0.0,1.0,2.0,2.0,1.26822,2.34111,9.0,11.0,3.0,4.0,4.0,4.0,7.0,9.0,2.0,0.0,1.0,2.0,2.0,1.26822,2.34111,9.0,11.0,3.0,4.0,4.0,4.0,7.0,9.0,2.0,0.0,0.02631578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.396551724137931,0.10344827586206896,0.7241379310344828,1,0,0,1,1
E0,2022-08-13,17:30,Brentford,Manchester United,4,0,H,4.0,0.0,H,13.0,15.0,7.0,4.0,6.0,15.0,8.0,2.0,0.0,4.0,0.0,0.0,Premier_League,2223,H,4,4,1,0,1.38785,0.896038,1.0,2.0,2.0,0.931067,0.455695,8.0,14.0,3.0,5.0,6.0,5.0,5.0,6.0,0.0,0.0,1.0,2.0,2.0,0.931067,0.455695,8.0,14.0,3.0,5.0,6.0,5.0,5.0,6.0,0.0,0.0,0.02631578947368421,0.0,0.0,1.0,2.0,1.42103,1.7289,17.0,15.0,5.0,4.0,6.0,2.0,7.0,12.0,4.0,0.0,0.0,1.0,2.0,1.42103,1.7289,17.0,15.0,5.0,4.0,6.0,2.0,7.0,12.0,4.0,0.0,0.02631578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.7049180327868854,0.14754098360655737,0.6380832282471627,0,1,1,1,0
SP1,2022-08-13,16:00,Celta Vigo,Espanol,2,2,D,1.0,0.0,H,8.0,10.0,3.0,2.0,17.0,15.0,3.0,3.0,5.0,2.0,0.0,0.0,La_Liga,2223,D,4,0,1,1,,,1.4,1.2,1.2,1.2950758,1.3959476,11.8,12.0,3.8,4.2,4.6,4.6,12.6,12.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,1.2,1.33545425,1.3464414,12.0,11.8,4.0,4.0,4.6,4.6,12.6,12.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
SP1,2022-08-13,18:00,Valladolid,Villarreal,0,3,A,0.0,0.0,D,12.0,10.0,6.0,4.0,6.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,La_Liga,2223,A,3,-3,1,0,,,1.4,1.2,1.2,1.2950758,1.3959476,11.8,12.0,3.8,4.2,4.6,4.6,12.6,12.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,1.2,1.33545425,1.3464414,12.0,11.8,4.0,4.0,4.6,4.6,12.6,12.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,1
SP1,2022-08-13,20:00,Barcelona,Rayo Vallecano,0,0,D,0.0,0.0,D,21.0,4.0,6.0,2.0,16.0,14.0,8.0,0.0,3.0,6.0,1.0,0.0,La_Liga,2223,D,0,0,0,0,1.37129,0.77153,1.4,1.2,1.2,1.2950758,1.3959476,11.8,12.0,3.8,4.2,4.6,4.6,12.6,12.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,1.2,1.33545425,1.3464414,12.0,11.8,4.0,4.0,4.6,4.6,12.6,12.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
D1,2022-08-13,14:30,Hertha,Ein Frankfurt,1,1,D,1.0,0.0,H,11.0,11.0,5.0,1.0,11.0,11.0,4.0,5.0,3.0,1.0,0.0,0.0,Bundesliga,2223,D,2,0,0,1,,,0.0,1.0,3.0,1.431845,1.4877150000000006,9.0,18.0,3.0,8.0,4.0,5.0,17.0,23.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,18.0,3.0,8.0,4.0,5.0,17.0,23.0,3.0,0.0,0.02631578947368421,0.0,0.0,1.0,6.0,1.4391645,1.41902,8.0,23.0,2.0,10.0,5.0,6.0,10.0,11.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,8.0,23.0,2.0,10.0,5.0,6.0,10.0,11.0,2.0,0.0,0.02631578947368421,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
D1,2022-08-13,14:30,Hoffenheim,Bochum,3,2,H,2.0,2.0,D,24.0,11.0,13.0,5.0,13.0,10.0,8.0,2.0,1.0,1.0,0.0,0.0,Bundesliga,2223,H,5,1,1,1,2.3761,1.47438,0.0,1.0,3.0,1.431845,1.4877150000000006,2.0,18.0,1.0,8.0,2.0,4.0,12.0,18.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,18.0,1.0,8.0,2.0,4.0,12.0,18.0,4.0,1.0,0.02631578947368421,0.0,0.0,1.0,2.0,1.4391645,1.41902,16.0,13.0,3.0,6.0,3.0,5.0,11.0,16.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,16.0,13.0,3.0,6.0,3.0,5.0,11.0,16.0,2.0,0.0,0.02631578947368421,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
D1,2022-08-13,14:30,Leverkusen,Augsburg,1,2,A,1.0,1.0,D,23.0,6.0,10.0,4.0,7.0,16.0,7.0,3.0,1.0,6.0,0.0,0.0,Bundesliga,2223,A,3,-1,1,1,,,0.0,0.0,1.0,1.431845,1.4877150000000006,8.0,13.0,3.0,4.0,3.0,3.0,13.0,14.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,13.0,3.0,4.0,3.0,3.0,13.0,14.0,4.0,1.0,0.02631578947368421,0.0,0.0,0.0,4.0,0.585905,1.54255,10.0,19.0,2.0,7.0,5.0,8.0,13.0,13.0,0.0,0.0,0.0,0.0,4.0,0.585905,1.54255,10.0,19.0,2.0,7.0,5.0,8.0,13.0,13.0,0.0,0.0,0.02631578947368421,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
D1,2022-08-13,14:30,RB Leipzig,FC Koln,2,2,D,1.0,1.0,D,9.0,12.0,5.0,3.0,8.0,18.0,2.0,7.0,1.0,4.0,1.0,0.0,Bundesliga,2223,D,4,0,1,1,,,1.0,1.0,1.0,1.431845,1.4877150000000006,27.0,11.0,9.0,2.0,9.0,1.0,9.0,14.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,27.0,11.0,9.0,2.0,9.0,1.0,9.0,14.0,1.0,0.0,0.02631578947368421,0.0,3.0,3.0,1.0,1.4391645,1.41902,30.0,6.0,10.0,2.0,9.0,1.0,8.0,10.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,30.0,6.0,10.0,2.0,9.0,1.0,8.0,10.0,0.0,0.0,0.02631578947368421,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
D1,2022-08-13,14:30,Werder Bremen,Stuttgart,2,2,D,1.0,1.0,D,5.0,14.0,3.0,7.0,6.0,10.0,2.0,5.0,4.0,2.0,0.0,0.0,Bundesliga,2223,D,4,0,1,1,,,1.0,2.0,2.0,1.04228,0.954909,10.0,13.0,5.0,3.0,5.0,2.0,14.0,11.0,2.0,0.0,1.0,2.0,2.0,1.04228,0.954909,10.0,13.0,5.0,3.0,5.0,2.0,14.0,11.0,2.0,0.0,0.02631578947368421,0.0,1.0,1.0,1.0,1.4391645,1.41902,11.0,27.0,2.0,9.0,1.0,9.0,14.0,9.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,27.0,2.0,9.0,1.0,9.0,14.0,9.0,2.0,0.0,0.02631578947368421,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
D1,2022-08-13,17:30,Schalke 04,M'gladbach,2,2,D,1.0,0.0,H,14.0,14.0,5.0,9.0,12.0,8.0,2.0,7.0,4.0,2.0,0.0,0.0,Bundesliga,2223,D,4,0,1,1,,,0.0,1.0,3.0,1.431845,1.4877150000000006,6.0,30.0,2.0,10.0,1.0,9.0,10.0,8.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,6.0,30.0,2.0,10.0,1.0,9.0,10.0,8.0,1.0,1.0,0.02631578947368421,0.0,3.0,3.0,1.0,1.4391645,1.41902,18.0,2.0,8.0,1.0,4.0,2.0,18.0,12.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,18.0,2.0,8.0,1.0,4.0,2.0,18.0,12.0,1.0,0.0,0.02631578947368421,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
